cell_id,centroid_lat,centroid_lon,noise_night_count,peak_hour,night_light_avg,high_noise_risk,noise_night_count_log1p
5560,40.55815728441348,-73.9046536660986,0,-1,14.78433322906494,0,0.0
5467,40.56224106829279,-73.91045803504291,4,23,19.27566719055176,0,1.6094379124341003
5373,40.56195787143877,-73.91582732767534,1,1,18.99449920654297,0,0.6931471805599453
5561,40.5615333561624,-73.90433203144113,0,-1,10.499750137329102,0,0.0
5937,40.56286604277858,-73.88107213134087,0,-1,46.96549987792969,0,0.0
5938,40.566494086525445,-73.88065491766991,0,-1,17.16283416748047,0,0.0
6126,40.567027368209246,-73.86916895395377,0,-1,13.038666725158691,0,0.0
5659,40.5803663716722,-73.89600154432864,0,-1,46.96549987792969,0,0.0
5847,40.58036475562383,-73.88648106768092,1,22,15.119916915893556,0,0.6931471805599453
5753,40.58023110559321,-73.89228456011278,0,-1,9.458666801452637,0,0.0
6032,40.56655020319504,-73.87479215599846,1,4,14.078332901000977,0,0.6931471805599453
6127,40.57079336082332,-73.86859545938142,0,-1,13.585583686828612,0,0.0
6033,40.56972427718411,-73.87367959436419,0,-1,46.96549987792969,0,0.0
5941,40.58101348354877,-73.88139007698999,0,-1,46.96549987792969,0,0.0
5660,40.58512778637096,-73.89642892285603,0,-1,46.96549987792969,0,0.0
5848,40.58467790158676,-73.88630310163768,0,-1,15.143667221069336,0,0.0
5754,40.58473470839387,-73.89221025574156,0,-1,11.621000289916992,0,0.0
